Epoch,Item,Layer,Comprehensive Position,Layer-specific Position
3600,Rose,layer2,"[ 1.9307919  -0.39139158  1.3873241  -0.41129556 -0.70214677 -1.4235333
  0.8507429  -1.1122361   0.816775    0.23357065],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 1.9307917  -0.39139152  1.3873242  -0.4112956  -0.7021467  -1.4235334
  0.850743   -1.1122363   0.81677496  0.2335706 ],[-0.5734939   2.4097228  -0.5714724   0.38459006  1.612899    1.5455679
  1.7169437   0.1875018   2.1998885   0.55868524],[ 1.2746658  -0.220469    1.0816623  -0.03395095 -1.0153778   0.18918808
 -0.10949943  0.17556755 -0.38680968  0.22251748],[-0.00189827 -0.36035654 -0.5114894  -0.6999997  -0.36566994  0.18164702
 -1.0978403   0.10319587  0.78255117  0.86692965]"
3600,Rose,layer3,"[ 1.9307919  -0.39139158  1.3873241  -0.41129556 -0.70214677 -1.4235333
  0.8507429  -1.1122361   0.816775    0.23357065],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 1.9307917  -0.39139152  1.3873242  -0.41129562 -0.70214665 -1.4235334
  0.85074294 -1.1122361   0.8167749   0.23357059],[-0.5734939   2.409723   -0.5714724   0.3845901   1.612899    1.5455678
  1.7169437   0.1875018   2.1998885   0.55868524],[ 0.7399903  -0.26577938 -0.34028876 -0.01824493 -0.05731048 -0.32821327
  0.33115727 -0.52656054  0.3889479  -0.11114634],[-0.00189827 -0.36035654 -0.5114894  -0.69999975 -0.36566994  0.18164703
 -1.0978403   0.10319586  0.7825512   0.8669296 ]"
3600,Rose,layer4,"[ 1.9307919  -0.39139158  1.3873241  -0.41129556 -0.70214677 -1.4235333
  0.8507429  -1.1122361   0.816775    0.23357065],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 1.9307922  -0.3913917   1.3873237  -0.41129538 -0.7021471  -1.4235331
  0.8507426  -1.1122361   0.8167753   0.2335708 ],[ 0.24142563 -0.33443698 -0.31894317 -0.13390148 -0.67471737 -0.6346428
  0.8658159  -1.1669558  -0.13909592 -0.12960403],[-0.35477433 -0.02747517 -0.07704661  0.21782629  0.20812947 -0.07636379
 -0.04003227 -0.3452998  -0.6700744   0.53614914],[-0.00189827 -0.36035666 -0.51148975 -0.69999975 -0.3656698   0.18164705
 -1.0978396   0.1031958   0.78255093  0.8669291 ]"
3600,Daisy,layer1,"[ 0.3385254   1.6346163  -0.95295304 -0.7220064  -0.9099487   2.883097
 -1.1013095   0.41083995  0.3763043   0.5750435 ],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.33852538  1.6346164  -0.9529529  -0.7220063  -0.9099485   2.8830967
 -1.1013094   0.41084003  0.37630424  0.57504356],[-0.5734939   2.4097228  -0.5714724   0.38459006  1.612899    1.5455679
  1.7169437   0.1875018   2.1998885   0.55868524],[ 0.29254466 -1.0000731   0.91223544 -0.2063875   0.14867072  0.4643061
 -0.57207364 -0.19758229  0.2468995  -0.81332064],[-0.6586075  -0.71441483 -0.2103324  -0.23416643  0.28854993  0.06311578
 -0.04278429 -0.79331875  0.4178956   0.97706395]"
3600,Daisy,layer2,"[ 0.3385254   1.6346163  -0.95295304 -0.7220064  -0.9099487   2.883097
 -1.1013095   0.41083995  0.3763043   0.5750435 ],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.33852538  1.6346164  -0.9529529  -0.7220063  -0.9099485   2.8830967
 -1.1013094   0.41084003  0.37630424  0.57504356],[-0.5734939   2.4097228  -0.5714724   0.38459006  1.612899    1.5455679
  1.7169437   0.1875018   2.1998885   0.55868524],[ 1.2746658  -0.220469    1.0816623  -0.03395095 -1.0153778   0.18918808
 -0.10949943  0.17556755 -0.38680968  0.22251748],[-0.00189827 -0.36035654 -0.5114894  -0.6999997  -0.36566994  0.18164702
 -1.0978403   0.10319587  0.78255117  0.86692965]"
3600,Daisy,layer3,"[ 0.3385254   1.6346163  -0.95295304 -0.7220064  -0.9099487   2.883097
 -1.1013095   0.41083995  0.3763043   0.5750435 ],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.33852535  1.6346166  -0.9529529  -0.7220063  -0.90994847  2.8830967
 -1.1013094   0.41084003  0.3763042   0.5750436 ],[-0.5734939   2.409723   -0.5714724   0.3845901   1.612899    1.5455678
  1.7169437   0.1875018   2.1998885   0.55868524],[ 0.7399903  -0.26577938 -0.34028876 -0.01824493 -0.05731048 -0.32821327
  0.33115727 -0.52656054  0.3889479  -0.11114634],[-0.00189827 -0.36035654 -0.5114894  -0.69999975 -0.36566994  0.18164703
 -1.0978403   0.10319586  0.7825512   0.8669296 ]"
3600,Daisy,layer4,"[ 0.3385254   1.6346163  -0.95295304 -0.7220064  -0.9099487   2.883097
 -1.1013095   0.41083995  0.3763043   0.5750435 ],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.3385256   1.6346153  -0.9529533  -0.7220065  -0.90994924  2.8830974
 -1.10131     0.41083968  0.37630448  0.57504314],[ 0.24142563 -0.33443698 -0.31894317 -0.13390148 -0.67471737 -0.6346428
  0.8658159  -1.1669558  -0.13909592 -0.12960403],[-0.35477433 -0.02747517 -0.07704661  0.21782629  0.20812947 -0.07636379
 -0.04003227 -0.3452998  -0.6700744   0.53614914],[-0.00189827 -0.36035666 -0.51148975 -0.69999975 -0.3656698   0.18164705
 -1.0978396   0.1031958   0.78255093  0.8669291 ]"
3600,Robin,layer1,"[ 0.28803366 -0.9342695  -0.47790122 -0.19251719  0.04477254 -0.42003065
  0.08138063  0.6600139   1.5250278   1.3623512 ],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.2880337  -0.9342696  -0.47790113 -0.19251716  0.04477254 -0.42003068
  0.08138061  0.6600139   1.5250281   1.3623514 ],[-0.5734939   2.4097228  -0.5714724   0.38459006  1.612899    1.5455679
  1.7169437   0.1875018   2.1998885   0.55868524],[ 0.29254466 -1.0000731   0.91223544 -0.2063875   0.14867072  0.4643061
 -0.57207364 -0.19758229  0.2468995  -0.81332064],[-0.6586075  -0.71441483 -0.2103324  -0.23416643  0.28854993  0.06311578
 -0.04278429 -0.79331875  0.4178956   0.97706395]"
3600,Robin,layer2,"[ 0.28803366 -0.9342695  -0.47790122 -0.19251719  0.04477254 -0.42003065
  0.08138063  0.6600139   1.5250278   1.3623512 ],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.2880337  -0.9342696  -0.47790116 -0.19251716  0.04477254 -0.42003068
  0.08138061  0.6600139   1.5250281   1.3623514 ],[-0.5734939   2.4097228  -0.5714724   0.38459006  1.612899    1.5455679
  1.7169437   0.1875018   2.1998885   0.55868524],[ 1.2746658  -0.220469    1.0816623  -0.03395095 -1.0153778   0.18918808
 -0.10949943  0.17556755 -0.38680968  0.22251748],[-0.00189827 -0.36035654 -0.5114894  -0.6999997  -0.36566994  0.18164702
 -1.0978403   0.10319587  0.78255117  0.86692965]"
3600,Robin,layer3,"[ 0.28803366 -0.9342695  -0.47790122 -0.19251719  0.04477254 -0.42003065
  0.08138063  0.6600139   1.5250278   1.3623512 ],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.2880337  -0.93426955 -0.4779012  -0.19251716  0.04477254 -0.42003065
  0.08138061  0.6600139   1.5250281   1.3623514 ],[-0.5734939   2.409723   -0.5714724   0.3845901   1.612899    1.5455678
  1.7169437   0.1875018   2.1998885   0.55868524],[ 0.7399903  -0.26577938 -0.34028876 -0.01824493 -0.05731048 -0.32821327
  0.33115727 -0.52656054  0.3889479  -0.11114634],[-0.00189827 -0.36035654 -0.5114894  -0.69999975 -0.36566994  0.18164703
 -1.0978403   0.10319586  0.7825512   0.8669296 ]"
3600,Robin,layer4,"[ 0.28803366 -0.9342695  -0.47790122 -0.19251719  0.04477254 -0.42003065
  0.08138063  0.6600139   1.5250278   1.3623512 ],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.28803366 -0.9342692  -0.47790137 -0.19251725  0.04477255 -0.42003062
  0.08138067  0.660014    1.5250268   1.3623507 ],[ 0.24142563 -0.33443698 -0.31894317 -0.13390148 -0.67471737 -0.6346428
  0.8658159  -1.1669558  -0.13909592 -0.12960403],[-0.35477433 -0.02747517 -0.07704661  0.21782629  0.20812947 -0.07636379
 -0.04003227 -0.3452998  -0.6700744   0.53614914],[-0.00189827 -0.36035666 -0.51148975 -0.69999975 -0.3656698   0.18164705
 -1.0978396   0.1031958   0.78255093  0.8669291 ]"
3600,Canary,layer1,"[ 0.63592505 -0.88318247 -0.24142273  0.11451291  1.1504049  -0.05975457
 -0.7789994  -2.639846    1.52879    -0.62505984],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.635925   -0.88318235 -0.24142273  0.11451291  1.1504047  -0.05975457
 -0.7789995  -2.6398458   1.5287899  -0.62505984],[-0.5734939   2.4097228  -0.5714724   0.38459006  1.612899    1.5455679
  1.7169437   0.1875018   2.1998885   0.55868524],[ 0.29254466 -1.0000731   0.91223544 -0.2063875   0.14867072  0.4643061
 -0.57207364 -0.19758229  0.2468995  -0.81332064],[-0.6586075  -0.71441483 -0.2103324  -0.23416643  0.28854993  0.06311578
 -0.04278429 -0.79331875  0.4178956   0.97706395]"
3600,Canary,layer2,"[ 0.63592505 -0.88318247 -0.24142273  0.11451291  1.1504049  -0.05975457
 -0.7789994  -2.639846    1.52879    -0.62505984],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.635925   -0.8831824  -0.24142274  0.11451291  1.1504047  -0.05975457
 -0.77899945 -2.6398458   1.5287898  -0.62505984],[-0.5734939   2.4097228  -0.5714724   0.38459006  1.612899    1.5455679
  1.7169437   0.1875018   2.1998885   0.55868524],[ 1.2746658  -0.220469    1.0816623  -0.03395095 -1.0153778   0.18918808
 -0.10949943  0.17556755 -0.38680968  0.22251748],[-0.00189827 -0.36035654 -0.5114894  -0.6999997  -0.36566994  0.18164702
 -1.0978403   0.10319587  0.78255117  0.86692965]"
3600,Canary,layer3,"[ 0.63592505 -0.88318247 -0.24142273  0.11451291  1.1504049  -0.05975457
 -0.7789994  -2.639846    1.52879    -0.62505984],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.635925   -0.88318247 -0.24142276  0.11451291  1.1504048  -0.05975456
 -0.7789994  -2.6398458   1.5287896  -0.62505984],[-0.5734939   2.409723   -0.5714724   0.3845901   1.612899    1.5455678
  1.7169437   0.1875018   2.1998885   0.55868524],[ 0.7399903  -0.26577938 -0.34028876 -0.01824493 -0.05731048 -0.32821327
  0.33115727 -0.52656054  0.3889479  -0.11114634],[-0.00189827 -0.36035654 -0.5114894  -0.69999975 -0.36566994  0.18164703
 -1.0978403   0.10319586  0.7825512   0.8669296 ]"
3600,Canary,layer4,"[ 0.63592505 -0.88318247 -0.24142273  0.11451291  1.1504049  -0.05975457
 -0.7789994  -2.639846    1.52879    -0.62505984],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.6359252  -0.88318247 -0.24142267  0.11451291  1.1504052  -0.0597546
 -0.7789994  -2.6398466   1.528791   -0.62505984],[ 0.24142563 -0.33443698 -0.31894317 -0.13390148 -0.67471737 -0.6346428
  0.8658159  -1.1669558  -0.13909592 -0.12960403],[-0.35477433 -0.02747517 -0.07704661  0.21782629  0.20812947 -0.07636379
 -0.04003227 -0.3452998  -0.6700744   0.53614914],[-0.00189827 -0.36035666 -0.51148975 -0.69999975 -0.3656698   0.18164705
 -1.0978396   0.1031958   0.78255093  0.8669291 ]"
3600,Sunfish,layer1,"[ 2.2976975  -2.0148134  -0.6180038   1.1613792  -1.1916261  -0.00344056
  1.5225877  -0.6221039  -0.84660935  0.12965256],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 2.2976973  -2.0148132  -0.6180038   1.1613792  -1.191626   -0.00344056
  1.5225874  -0.62210375 -0.8466093   0.12965256],[-0.5734939   2.4097228  -0.5714724   0.38459006  1.612899    1.5455679
  1.7169437   0.1875018   2.1998885   0.55868524],[ 0.29254466 -1.0000731   0.91223544 -0.2063875   0.14867072  0.4643061
 -0.57207364 -0.19758229  0.2468995  -0.81332064],[-0.6586075  -0.71441483 -0.2103324  -0.23416643  0.28854993  0.06311578
 -0.04278429 -0.79331875  0.4178956   0.97706395]"
3600,Sunfish,layer2,"[ 2.2976975  -2.0148134  -0.6180038   1.1613792  -1.1916261  -0.00344056
  1.5225877  -0.6221039  -0.84660935  0.12965256],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 2.2976973  -2.0148132  -0.6180038   1.1613792  -1.191626   -0.00344056
  1.5225874  -0.62210375 -0.84660923  0.12965256],[-0.5734939   2.4097228  -0.5714724   0.38459006  1.612899    1.5455679
  1.7169437   0.1875018   2.1998885   0.55868524],[ 1.2746658  -0.220469    1.0816623  -0.03395095 -1.0153778   0.18918808
 -0.10949943  0.17556755 -0.38680968  0.22251748],[-0.00189827 -0.36035654 -0.5114894  -0.6999997  -0.36566994  0.18164702
 -1.0978403   0.10319587  0.78255117  0.86692965]"
3600,Sunfish,layer3,"[ 2.2976975  -2.0148134  -0.6180038   1.1613792  -1.1916261  -0.00344056
  1.5225877  -0.6221039  -0.84660935  0.12965256],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 2.2976973  -2.0148132  -0.6180038   1.1613792  -1.191626   -0.00344056
  1.5225875  -0.62210375 -0.8466092   0.12965256],[-0.5734939   2.409723   -0.5714724   0.3845901   1.612899    1.5455678
  1.7169437   0.1875018   2.1998885   0.55868524],[ 0.7399903  -0.26577938 -0.34028876 -0.01824493 -0.05731048 -0.32821327
  0.33115727 -0.52656054  0.3889479  -0.11114634],[-0.00189827 -0.36035654 -0.5114894  -0.69999975 -0.36566994  0.18164703
 -1.0978403   0.10319586  0.7825512   0.8669296 ]"
3600,Sunfish,layer4,"[ 2.2976975  -2.0148134  -0.6180038   1.1613792  -1.1916261  -0.00344056
  1.5225877  -0.6221039  -0.84660935  0.12965256],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 2.2976985  -2.0148144  -0.6180038   1.1613795  -1.1916268  -0.00344056
  1.5225883  -0.6221043  -0.84660995  0.12965253],[ 0.24142563 -0.33443698 -0.31894317 -0.13390148 -0.67471737 -0.6346428
  0.8658159  -1.1669558  -0.13909592 -0.12960403],[-0.35477433 -0.02747517 -0.07704661  0.21782629  0.20812947 -0.07636379
 -0.04003227 -0.3452998  -0.6700744   0.53614914],[-0.00189827 -0.36035666 -0.51148975 -0.69999975 -0.3656698   0.18164705
 -1.0978396   0.1031958   0.78255093  0.8669291 ]"
3600,Salmon,layer1,"[ 0.4894023  -0.46800238 -1.4252999   0.7083609  -0.7396546  -0.42681727
  0.31538665  0.23281948 -0.33612496 -1.7483335 ],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.48940226 -0.4680024  -1.4252996   0.70836073 -0.7396546  -0.4268173
  0.31538668  0.23281948 -0.336125   -1.7483333 ],[-0.5734939   2.4097228  -0.5714724   0.38459006  1.612899    1.5455679
  1.7169437   0.1875018   2.1998885   0.55868524],[ 0.29254466 -1.0000731   0.91223544 -0.2063875   0.14867072  0.4643061
 -0.57207364 -0.19758229  0.2468995  -0.81332064],[-0.6586075  -0.71441483 -0.2103324  -0.23416643  0.28854993  0.06311578
 -0.04278429 -0.79331875  0.4178956   0.97706395]"
3600,Salmon,layer2,"[ 0.4894023  -0.46800238 -1.4252999   0.7083609  -0.7396546  -0.42681727
  0.31538665  0.23281948 -0.33612496 -1.7483335 ],[-0.369764    1.723683   -0.5083401   0.25496718  1.0409949   1.0005152
  1.5041618  -0.1511126   1.6151425   0.38661292],[ 0.48810658 -0.37844914  0.39414057 -0.01018928 -0.178972    0.06222928
 -0.09761202 -0.22346878 -0.10525917 -0.04145008],[-0.16607559 -0.44887117 -0.43620023 -0.5835414  -0.20211494  0.15201423
 -0.8340761  -0.12093282  0.6913872   0.89446306]","[ 0.48940226 -0.4680024  -1.4252996   0.70836073 -0.7396546  -0.4268173
  0.31538668  0.23281947 -0.336125   -1.7483332 ],[-0.5734939   2.4097228  -0.5714724   0.38459006  1.612899    1.5455679
  1.7169437   0.1875018   2.1998885   0.55868524],[ 1.2746658  -0.220469    1.0816623  -0.03395095 -1.0153778   0.18918808
 -0.10949943  0.17556755 -0.38680968  0.22251748],[-0.00189827 -0.36035654 -0.5114894  -0.6999997  -0.36566994  0.18164702
 -1.0978403   0.10319587  0.78255117  0.86692965]"
